lb,ub,interval width,coverage,estimator,$n_{\mathrm{human}}$,$n_{\mathrm{effective}}$,num_trial
0.4827601269506986,0.832635683749455,0.3498755567987563,True,classical,996.0,996.607906823896,25
0.7425070480673462,1.2661134275683523,0.5236063795010061,True,active,766.0,1039.6459687802055,0
0.7152707137026861,1.1804390308793635,0.4651683171766776,True,active+,766.0,1179.7692441690915,0
0.581153889706492,0.9298583106474504,0.3487044209409584,True,spline,766.0,1340.332261298392,0
0.6303133905737133,0.9887445637449968,0.3584311731712835,True,spline+,766.0,1460.8025220365255,0
0.606923475344381,1.129673185857228,0.522749710512847,True,uniform,766.0,767.1192029045485,0
0.4062497879626867,0.7970870327309215,0.3908372447682348,False,classical,766.0,651.8155459351378,0
0.5610909637262981,0.9509867274591894,0.3898957637328913,True,active,996.0,1063.6561217162189,31
0.5158702000077664,0.8407604973977145,0.3248902973899481,True,active+,996.0,1241.0684900136548,31
0.6779564639777106,1.0294949756491891,0.3515385116714785,True,spline,996.0,1696.780251544198,31
0.6612472990011837,0.9928328127825656,0.331585513781382,True,spline+,996.0,1792.4953153343572,31
0.486360273612026,0.8465298873862839,0.3601696137742579,True,uniform,996.0,964.07843820219,31
0.5795246040678761,0.988638587757604,0.4091139836897279,True,classical,996.0,1037.9109056970992,31
0.6260512966360864,1.3951890405763678,0.7691377439402814,True,active,459.0,461.0959469615669,91
0.6478014123356337,1.3231280035403514,0.6753265912047177,True,active+,459.0,580.5452084644301,91
0.4500998812388869,0.8152669942155159,0.3651671129766289,True,spline,459.0,839.0706977221258,91
0.5017786518374988,0.8677299798174695,0.3659513279799706,True,spline+,459.0,987.004992215734,91
0.5096884797430091,1.1061596483898208,0.5964711686468117,True,uniform,459.0,493.17818853463547,91
0.5707854233478599,1.213281574637077,0.6424961512892172,True,classical,459.0,520.7326686312218,91
0.5636719776304939,1.1130790276560798,0.5494070500255859,True,active,459.0,639.5785295389887,85
0.3988001309783555,0.7667744680680003,0.3679743370896448,False,active+,459.0,692.849593680024,85
0.7140417246489715,1.4192357359314856,0.705194011282514,True,spline,459.0,627.4959444920942,85
0.7197194668423774,1.3062314569305251,0.5865119900881477,True,spline+,459.0,833.4663776187531,85
0.5781646942065372,1.1979341086309598,0.6197694144244227,True,uniform,459.0,557.9377591631554,85
0.527902124306726,1.212423009096044,0.6845208847893179,True,classical,459.0,428.30262264562595,85
0.6004666922239524,1.046681497597321,0.4462148053733686,True,active,842.0,958.9603698866742,99
0.6186996278472756,1.025790760475359,0.4070911326280837,True,active+,842.0,1158.3137646293674,99
