lb,ub,interval width,coverage,estimator,$n_{\mathrm{human}}$,$n_{\mathrm{effective}}$
0.3300440186092066,0.9154910667659837,0.5854470481567771,True,active,459.0,311.5769901272593
0.7109112916488138,1.2557422958210018,0.544831004172188,True,spline,459.0,1001.9381715072947
0.42870709598800044,0.9713225365887095,0.5426154406007091,True,active + tuning,459.0,484.8208926160778
0.6798286512519346,1.186653483718148,0.5068248324662133,True,spline + tuning,459.0,1045.1401457538411
0.6613548971281872,1.4604278807836477,0.7990729836554605,True,uniform,459.0,516.7758414007162
0.4084715690015629,0.9834885787436021,0.5750170097420392,True,classical,459.0,383.50741444007804
0.4971080176926126,1.1153224831010549,0.6182144654084423,True,active,459.0,496.6430328777983
0.6475116674196756,1.1558913533074562,0.5083796858877806,True,spline,459.0,965.7688346268425
0.5126689916438651,1.037177084259558,0.5245080926156929,True,active + tuning,459.0,653.2000266711233
0.6149984841126837,1.0540874387375379,0.4390889546248542,True,spline + tuning,459.0,1117.101752024177
0.5957456700098751,1.3066219974656597,0.7108763274557846,True,uniform,459.0,525.7732219894446
0.26478314393053537,0.683178259766553,0.41839511583601763,False,classical,459.0,329.5828355800769
0.3667447813968549,0.9599044717717466,0.5931596903748917,True,active,459.0,350.3192539086769
0.6675959976683873,1.204274891373811,0.5366788937054238,True,spline,459.0,931.8273492686416
0.4528139746002047,0.9918789419393287,0.5390649673391239,True,active + tuning,459.0,527.473620388975
0.6771361635748657,1.1769789220797906,0.4998427585049249,True,spline + tuning,459.0,1061.148695890458
0.6232828258524556,1.3067187304122945,0.6834359045598388,True,uniform,459.0,591.8073317222113
0.6087941313239783,1.3875196054266286,0.7787254741026503,True,classical,459.0,436.31779243642035
0.4756542394906122,1.14166056928838,0.6660063297977676,True,active,459.0,423.0635498207687
0.8178612496142681,1.4462304401434167,0.6283691905291486,True,spline,459.0,998.115061271567
0.5645092678616273,1.196730422605474,0.6322211547438468,True,active + tuning,459.0,574.4241615324485
0.7903999352723767,1.3439395353466952,0.5535396000743185,True,spline + tuning,459.0,1150.981897882707
0.6951075354292663,1.4407469090450786,0.7456393736158123,True,uniform,459.0,610.5042266622307
0.42547986933758736,1.0399680335995831,0.6144881642619957,True,classical,459.0,370.7050978801745
0.5256169214278568,1.1098935007091826,0.5842765792813258,True,active,459.0,580.5037249556706
0.6384617351884309,1.0944224273428982,0.45596069215446733,True,spline,459.0,1116.6482027663035
0.5541009067681422,1.09298415644235,0.5388832496742078,True,active + tuning,459.0,702.7751825863766
0.6907848247383946,1.1575881755460111,0.4668033508076165,True,spline + tuning,459.0,1216.7997251474142
0.5127984998004211,1.1373741302281088,0.6245756304276877,True,uniform,459.0,511.08228892828066
0.45088346908497096,1.18743674267978,0.736553273594809,True,classical,459.0,315.7767671536638
0.6540792567083057,1.4034707820049799,0.7493915252966742,True,active,459.0,556.3854387666486
0.6039417017465907,1.0654082822922133,0.4614665805456226,True,spline,459.0,1006.5284458455997
0.6592978291253915,1.3107568085329915,0.6514589794076,True,active + tuning,459.0,686.7815539376566
0.6472993731609019,1.105865912163524,0.458566539002622,True,spline + tuning,459.0,1130.6411556345154
0.46328372648832455,1.1580107836064473,0.6947270571181228,True,uniform,459.0,386.42158743702606
0.4513280737179105,1.127245900065471,0.6759178263475606,True,classical,459.0,353.40750767963533
0.86068699549731,1.7090771614650986,0.8483901659677886,False,active,459.0,689.1998313297877
0.7630017969788021,1.3582402608830617,0.5952384639042596,True,spline,459.0,975.1881080376513
0.7491876307119321,1.4379690244059977,0.6887813936940657,True,active + tuning,459.0,762.9104064415328
0.7441357849037291,1.2951663887312448,0.5510306038275157,True,spline + tuning,459.0,1056.0341765819617
0.5059415919771478,1.207653048794771,0.7017114568176231,True,uniform,459.0,428.4637362178168
0.5692516066390758,1.4004244665337715,0.8311728598946957,True,classical,459.0,365.3869666487584
0.6942171593653232,1.430909064103016,0.7366919047376927,True,active,459.0,619.9434062723706
0.5974286194042983,1.0821322636702038,0.4847036442659055,True,spline,459.0,918.9963244918263
0.6144017129782827,1.2058493190558037,0.591447606077521,True,active + tuning,459.0,713.2986836774878
0.695995171465109,1.2111711848177715,0.5151760133526625,True,spline + tuning,459.0,1056.6845095798565
0.400442788187115,1.025530258272802,0.6250874700856871,True,uniform,459.0,366.72928005855766
0.48360662208438354,1.1721452419716598,0.6885386198872763,True,classical,459.0,377.7802686200189
0.4764644989588307,1.1207216621789682,0.6442571632201375,True,active,459.0,443.2952545606902
0.6590988421739847,1.1736168899461625,0.5145180477721778,True,spline,459.0,974.217244398019
0.5346343454411486,1.111600964046878,0.5769666186057294,True,active + tuning,459.0,605.3056259993164
0.874209725528975,1.514521921044543,0.6403121955155681,False,spline + tuning,459.0,1073.9277235707318
0.48585520555471634,1.1655093251817625,0.6796541196270462,True,uniform,459.0,423.59083275417515
0.5617156949902219,1.4859302340498555,0.9242145390596336,True,classical,459.0,312.88979931268426
0.7624921944244387,1.5361251570719892,0.7736329626475504,True,active,459.0,661.0598503403717
0.6733721792200249,1.2109481248596634,0.5375759456396385,True,spline,459.0,941.6627120736175
0.6789904665686977,1.306625613334067,0.6276351467653694,True,active + tuning,459.0,756.86525939374
0.6640299405713327,1.1411734264933187,0.47714348592198597,True,spline + tuning,459.0,1106.0950214704267
0.46667017114245646,1.1602927087058268,0.6936225375633703,True,uniform,459.0,390.94420422918205
0.4491147808019932,1.0478359898015444,0.5987212089995512,True,classical,459.0,412.5371480034831
0.7033576304278756,1.3442086204955408,0.6408509900676652,True,active,459.0,773.0792650780871
0.6545842832092587,1.1646643057884793,0.5100800225792207,True,spline,459.0,976.8711810669995
0.6932377601210583,1.274995295091846,0.5817575349707876,True,active + tuning,459.0,873.509890719883
0.7550306322637891,1.2969180008167451,0.541887368552956,True,spline + tuning,459.0,1108.1301329501212
0.6646080245229586,1.4621363070399496,0.7975282825169909,True,uniform,459.0,521.6870309252097
0.7623141537729209,1.83016006191098,1.0678459081380591,True,classical,459.0,386.03712517289
0.48788007191951643,1.1152223659707863,0.6273422940512698,True,active,459.0,474.49113254437503
0.619826923261296,1.1244133132924694,0.5045863900311734,True,spline,459.0,914.3037348711271
0.5369450870609127,1.0949940188592107,0.558048931798298,True,active + tuning,459.0,638.6510578362219
0.6629294682299084,1.1518351659289183,0.48890569769900993,True,spline + tuning,459.0,1062.6500632113398
0.3979963142473326,1.0719298500717063,0.6739335358243737,True,uniform,459.0,330.3824625269225
0.5535037411306397,1.3893440063209592,0.8358402651903195,True,classical,459.0,349.5929326215663
0.4996999953369135,1.1806647441628315,0.6809647488259181,True,active,459.0,438.6774598067786
0.606279171898702,1.0692621031916885,0.4629829312929865,True,spline,459.0,1007.4234012729222
0.5603541940856933,1.1992841845440951,0.6389299904584018,True,active + tuning,459.0,560.1413609553094
0.6164805165078263,1.0483146396003777,0.4318341230925514,True,spline + tuning,459.0,1150.5879628804314
0.4524728349801227,1.0371265709619812,0.5846537359818585,True,uniform,459.0,471.3592253318985
0.5589593427587564,1.3501280038976755,0.7911686611389191,True,classical,459.0,380.7342548641967
0.6256011273728899,1.3033253310777466,0.6777242037048568,True,active,459.0,602.0314865174548
0.5808242737823347,1.038383706262561,0.45755943248022624,True,spline,459.0,960.8474667280302
0.6190316319384299,1.2083906408938307,0.5893590089554008,True,active + tuning,459.0,724.8668007438147
0.5712063172188578,0.9928028062241304,0.4215964890052726,True,spline + tuning,459.0,1061.3492262100472
0.7073718022876008,1.584896021251044,0.8775242189634431,True,uniform,459.0,498.33605790706724
0.4692093350996192,1.1507697653683333,0.6815604302687142,True,classical,459.0,367.89259329585633
0.6820303226458702,1.4162585739187943,0.7342282512729241,True,active,459.0,607.4178269638835
